colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample,val_rmse,val_r2,best_iteration,best_n_estimators,n_leaves,n_splits,n_nodes,bin_id,bin_mid,bin_median,bin_min,bin_count,bin_left,bin_right
0.75,0.1,0.1,4,5,10,0.8,4.0392593009628985,0.9861596987694627,430,431,5748,5267,11015,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.05,4,3,1,0.8,4.040357237325508,0.9861521737090064,386,387,4813,4376,9189,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.1,4,5,20,0.8,4.04499429497235,0.9861203695821592,648,649,8038,7339,15377,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.1,3,3,10,0.8,4.046294656442247,0.9861114442604578,991,992,7375,6375,13750,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.05,4,5,20,0.8,4.0501577289563855,0.9860849122779832,996,997,11752,10752,22504,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.0,0.05,4,5,5,0.8,4.051182578551991,0.9860778692553356,735,736,10412,9626,20038,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,0.0,0.03,4,5,1,1.0,4.052664046105134,0.9860676850902148,998,999,12948,11948,24896,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
1.0,0.1,0.05,4,5,10,0.8,4.052922674841952,0.9860659067972496,734,735,10048,9263,19311,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,0.0,0.03,4,3,5,0.8,4.054101577041002,0.9860577994023914,998,999,14033,13033,27066,15,13527.0,3.8179163343286655,3.433587261913317,18,13307.199999999999,14185.0
0.75,1.0,0.1,4,5,5,0.8,4.054482804225037,0.986055177171213,370,371,3522,3101,6623,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.3,0.1,4,8,5,0.8,4.055611418503467,0.9860474126708358,471,472,5763,5241,11004,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.1,4,3,5,0.8,4.057380006413613,0.9860352410127516,376,377,3771,3344,7115,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.05,4,5,20,0.8,4.060277961516348,0.986015285427158,998,999,12548,11548,24096,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
1.0,0.1,0.1,4,8,5,0.8,4.061021207026837,0.9860101650744368,371,372,4993,4571,9564,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.1,4,8,20,0.8,4.0625592874861445,0.9859995659835072,734,735,9118,8333,17451,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.3,0.03,4,3,10,0.8,4.065486596484368,0.9859793824690768,998,999,12804,11804,24608,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
1.0,1.0,0.1,4,3,10,0.8,4.068604028525746,0.9859578720893696,376,377,4048,3621,7669,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.1,3,3,20,0.8,4.075253348476662,0.9859119364817728,998,999,7713,6713,14426,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.1,4,5,10,0.8,4.07794448590584,0.985893323929425,544,545,4723,4128,8851,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.1,3,5,1,0.8,4.078485731799177,0.9858895790588372,733,734,6021,5237,11258,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.05,4,5,1,0.8,4.079655177532002,0.985881485987827,650,651,9247,8546,17793,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
0.75,0.0,0.1,4,8,5,1.0,4.079668975460085,0.9858813904863388,710,711,8734,7973,16707,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
1.0,1.0,0.05,4,3,20,0.8,4.080624148216867,0.9858747785332824,852,853,8775,7872,16647,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
0.75,1.0,0.03,4,5,5,0.8,4.082014984314401,0.9858651480379328,998,999,9563,8563,18126,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.0,0.1,4,8,20,1.0,4.083122337899467,0.9858574780993852,999,1000,12166,11166,23332,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.1,0.1,4,5,20,0.8,4.083345690674375,0.9858559308237252,647,648,8082,7384,15466,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
1.0,0.0,0.1,4,5,5,1.0,4.085093534050761,0.9858438197214854,995,996,13468,12468,25936,15,13527.0,3.8179163343286655,3.433587261913317,18,13307.199999999999,14185.0
0.75,0.0,0.05,4,5,20,0.8,4.0890420493756805,0.9858164407115017,995,996,11896,10896,22792,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.1,0.03,4,3,5,0.8,4.0894621499148665,0.9858135261770378,998,999,13685,12685,26370,15,13527.0,3.8179163343286655,3.433587261913317,18,13307.199999999999,14185.0
1.0,0.1,0.05,4,5,5,0.8,4.092754945027698,0.9857906713582636,735,736,10101,9315,19416,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,0.0,0.1,4,8,5,0.8,4.094904598309866,0.9857757409986256,449,450,5948,5448,11396,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.03,4,5,1,0.8,4.096143189418579,0.9857671348370998,997,998,13226,12226,25452,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,0.1,0.05,4,5,20,0.8,4.100337488833588,0.9857379720569064,998,999,11620,10620,22240,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.0,0.03,4,5,10,0.8,4.102777233694941,0.9857209948878848,998,999,11963,10963,22926,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,1.0,0.05,4,3,20,0.8,4.1029242930713945,0.9857199712401934,998,999,9014,8014,17028,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.0,0.05,4,8,20,0.8,4.105430601961601,0.9857025197388494,995,996,11764,10764,22528,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.1,0.03,4,5,10,0.8,4.10904660867179,0.9856773225998368,995,996,11798,10798,22596,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.3,0.1,3,5,1,0.8,4.112375766718158,0.9856541046724352,823,824,6645,5771,12416,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,1.0,0.05,4,5,5,0.8,4.113928189917378,0.9856432714676796,648,649,6217,5518,11735,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.3,0.05,4,8,20,0.8,4.114101561903824,0.9856420613799596,995,996,11075,10075,21150,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.0,0.05,4,5,20,0.8,4.114925427469484,0.985636310333006,998,999,12889,11889,24778,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
1.0,0.0,0.1,3,5,1,0.8,4.116217405712277,0.9856272892762904,672,673,5566,4843,10409,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.1,0.1,4,3,1,1.0,4.116880789176335,0.9856226561940192,146,147,2034,1837,3871,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.05,4,5,1,0.8,4.1178489135421135,0.985615893455836,542,543,8005,7412,15417,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.05,4,5,10,0.8,4.118001771585834,0.9856148255355494,734,735,9502,8717,18219,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.1,0.05,4,8,20,0.8,4.118374055940434,0.985612224459706,995,996,11601,10601,22202,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.1,0.1,3,3,1,0.8,4.121985038564395,0.9855869830496956,549,550,4724,4124,8848,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.3,0.05,4,5,20,0.8,4.12204182916993,0.9855865858965808,998,999,11069,10069,21138,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.3,0.1,4,8,10,0.8,4.122589258751413,0.9855827572827448,369,370,4600,4180,8780,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.0,0.03,4,8,1,1.0,4.1236712147744505,0.98557518880161,995,996,12387,11387,23774,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.3,0.03,4,3,20,0.8,4.124673776488521,0.9855681739254548,998,999,12539,11539,24078,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
1.0,0.3,0.1,3,3,20,0.8,4.1249396947926416,0.9855663130217172,995,996,7598,6598,14196,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.3,0.05,4,8,5,0.8,4.125694819335605,0.985561027984983,734,735,8639,7854,16493,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
1.0,0.0,0.1,3,3,1,0.8,4.130410047632429,0.9855280047206698,549,550,4725,4125,8850,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.0,0.1,4,5,20,1.0,4.130758540465989,0.9855255625421232,932,933,12487,11504,23991,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,1.0,0.1,4,3,20,0.8,4.133689830073444,0.9855050124073546,544,545,4960,4365,9325,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.1,4,5,10,0.8,4.134615834023611,0.9854985175227724,387,388,5683,5245,10928,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.1,0.1,4,8,10,0.8,4.135543800269334,0.9854920074154674,369,370,4742,4322,9064,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.1,4,5,10,0.8,4.136647303808658,0.9854842639321946,380,381,5194,4763,9957,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.3,0.03,4,5,10,0.8,4.138438043037448,0.985471693595672,995,996,11490,10490,21980,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.0,0.1,3,3,10,0.8,4.1403686511950735,0.9854581353357852,648,649,5407,4708,10115,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.0,0.1,4,8,20,1.0,4.141056416937456,0.9854533037722862,886,887,10454,9517,19971,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,0.0,0.1,4,8,10,0.8,4.141367734466701,0.9854511164986536,369,370,4823,4403,9226,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,1.0,0.1,3,3,10,0.8,4.145537683385126,0.9854218031662908,991,992,6665,5665,12330,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.1,0.1,3,3,20,0.8,4.148409289602002,0.9854015995917428,998,999,7328,6328,13656,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.1,4,8,20,0.8,4.150423332011753,0.9853874211764836,558,559,7292,6683,13975,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.03,4,3,20,0.8,4.151680540012011,0.9853785672201874,998,999,12931,11931,24862,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
1.0,0.0,0.03,4,3,20,0.8,4.153299989450673,0.985367158206869,998,999,13170,12170,25340,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,0.0,0.05,4,8,1,0.8,4.155275071199879,0.9853532377432774,430,431,5923,5442,11365,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.05,4,8,10,0.8,4.160086335228757,0.9853193000441524,998,999,11612,10612,22224,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.0,0.03,4,3,20,0.8,4.163234972877814,0.9852970689202344,998,999,11877,10877,22754,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.1,0.03,4,3,20,0.8,4.163631126854139,0.9852942706627396,998,999,11643,10643,22286,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.3,0.03,4,8,5,0.8,4.165492266761947,0.9852811208250312,995,996,11193,10193,21386,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.0,0.03,4,5,10,0.8,4.1669935207560815,0.9852705094703088,998,999,12890,11890,24780,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,0.0,0.05,4,8,5,1.0,4.168282580016023,0.9852613949262572,638,639,7939,7250,15189,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.05,4,8,5,0.8,4.169571151226408,0.9852522810155078,853,854,7574,6670,14244,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.0,0.03,4,8,5,0.8,4.170927655966071,0.9852426835752964,995,996,11626,10626,22252,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.0,0.1,3,5,1,1.0,4.171139645259815,0.9852411834425464,979,980,7658,6658,14316,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.03,4,5,10,0.8,4.172336796239588,0.9852327104261952,998,999,12234,11234,23468,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.1,0.1,3,3,10,0.8,4.172619481510842,0.985230709323754,648,649,5397,4698,10095,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.0,0.03,4,5,1,1.0,4.1727374139829365,0.9852298744508006,961,962,13767,12767,26534,15,13527.0,3.8179163343286655,3.433587261913317,18,13307.199999999999,14185.0
1.0,0.0,0.1,4,5,10,1.0,4.173214695731999,0.985226495415016,632,633,9251,8568,17819,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,1.0,0.05,4,5,5,0.8,4.1737870084312885,0.9852224430742352,734,735,6956,6171,13127,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.3,0.1,3,5,5,0.8,4.174180747663099,0.985219654825411,733,734,5937,5153,11090,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,1.0,0.05,4,8,1,0.8,4.17516134909761,0.9852127095918508,417,418,4885,4417,9302,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.1,0.03,4,8,5,0.8,4.176409135859683,0.985203869625746,995,996,11512,10512,22024,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.0,0.05,4,5,10,1.0,4.176997138573974,0.9851997029950388,985,986,11463,10463,21926,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.1,0.05,3,3,1,0.8,4.177473789378977,0.9851963249817158,997,998,7658,6658,14316,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.03,4,5,10,0.8,4.1779014057199975,0.9851932941465,998,999,12714,11714,24428,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
1.0,1.0,0.05,4,5,10,0.8,4.178793301256266,0.985186971620819,734,735,7436,6651,14087,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.05,4,3,10,1.0,4.179938185066389,0.98517885371771,669,670,9382,8662,18044,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
0.75,0.3,0.03,4,3,20,0.8,4.180511038463169,0.9851747910137132,998,999,11363,10363,21726,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.0,0.05,3,3,1,0.8,4.181079221153071,0.9851707608846376,997,998,7692,6692,14384,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.05,4,5,5,1.0,4.181473236778013,0.985167965803788,999,1000,13384,12384,25768,15,13527.0,3.8179163343286655,3.433587261913317,18,13307.199999999999,14185.0
1.0,0.0,0.1,4,8,10,0.8,4.181765233901759,0.9851658942551754,549,550,7119,6519,13638,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,1.0,0.03,4,5,10,0.8,4.182482128210895,0.9851608076962952,998,999,10031,9031,19062,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,0.3,0.05,3,3,5,0.8,4.184106483985708,0.9851492792270043,998,999,7761,6761,14522,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.1,3,3,20,0.8,4.185523262838976,0.9851392203293964,998,999,6967,5967,12934,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.0,0.05,4,5,1,1.0,4.186229258875615,0.985134206601968,524,525,7953,7378,15331,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.1,3,5,1,0.8,4.186546577156507,0.9851319528473378,730,731,5593,4812,10405,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.1,0.1,4,3,10,1.0,4.187522373739419,0.98512502117699,284,285,3161,2826,5987,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.1,0.05,4,8,20,0.8,4.18899683242738,0.9851145441449368,991,992,11034,10034,21068,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.0,0.05,4,8,20,0.8,4.189015114040444,0.9851144142184894,991,992,11199,10199,21398,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.1,0.05,4,3,1,1.0,4.190709353299153,0.9851023708893668,284,285,3798,3463,7261,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.3,0.05,4,8,20,0.8,4.1913328700872095,0.985097937457173,991,992,10659,9659,20318,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,1.0,0.03,4,3,10,0.8,4.191733049767785,0.985095091685909,995,996,10610,9610,20220,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,0.3,0.05,4,8,1,0.8,4.19230028357028,0.9850910574882332,449,450,5850,5350,11200,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,1.0,0.05,3,3,1,0.8,4.193069496647133,0.9850855859309172,997,998,7299,6299,13598,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.03,4,5,20,0.8,4.195361375704543,0.985069277412768,998,999,11965,10965,22930,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,1.0,0.05,4,5,20,0.8,4.195546103317006,0.9850679625427434,995,996,8918,7918,16836,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
1.0,0.3,0.1,4,8,20,0.8,4.195724159715301,0.9850666951028626,549,550,6622,6022,12644,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.1,0.05,4,3,5,1.0,4.196406380529557,0.9850618384253008,528,529,4788,4209,8997,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.05,3,3,1,0.8,4.197077317441032,0.9850570613068318,733,734,6148,5364,11512,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.1,4,8,1,0.8,4.197118763945746,0.9850567661797276,342,343,4724,4331,9055,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.1,4,8,10,0.8,4.197815290982338,0.985051806000801,449,450,5847,5347,11194,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.03,4,5,20,0.8,4.199784847689414,0.9850377757396118,998,999,12321,11321,23642,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.3,0.05,3,3,1,0.8,4.201750109097974,0.9850237695165054,997,998,7612,6612,14224,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.0,0.1,4,8,20,0.8,4.202980419064692,0.9850149978843468,558,559,6833,6224,13057,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.0,0.03,4,5,5,1.0,4.20391933271762,0.9850083020670004,996,997,12012,11012,23024,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,1.0,0.03,4,3,5,0.8,4.206348295062124,0.984990973100058,988,989,9984,8984,18968,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,0.1,0.05,4,8,5,0.8,4.20673585386813,0.9849882072099744,558,559,6976,6367,13343,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.1,0.1,4,3,20,1.0,4.208425357538461,0.9849761467560164,477,478,5215,4687,9902,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.05,3,3,5,0.8,4.209169188317275,0.9849708354145492,998,999,7791,6791,14582,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.03,4,5,20,0.8,4.211574298811242,0.9849536552410062,998,999,12453,11453,23906,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,0.1,0.1,4,3,5,1.0,4.212004652477459,0.9849505801056756,199,200,2502,2252,4754,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.0,0.05,4,3,20,1.0,4.212104907777416,0.984949863676238,836,837,10732,9845,20577,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.0,0.05,4,8,10,1.0,4.212746350683755,0.9849452794892516,903,904,10653,9699,20352,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,0.1,0.1,4,8,20,0.8,4.212832759906595,0.9849446618968628,558,559,6682,6073,12755,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.0,0.05,4,8,1,1.0,4.213743238869235,0.9849381536632624,553,554,7299,6695,13994,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.05,3,3,1,0.8,4.214033373829799,0.9849360794416542,733,734,6165,5381,11546,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.0,0.05,4,8,5,0.8,4.214630310447449,0.9849318113963484,558,559,7135,6526,13661,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
