SOC,PulseLength(s),Temperature(C),Voltage(V),True_SOP(W),SHAP_SOC,SHAP_PulseLength(s),SHAP_Temperature(C),SHAP_Voltage(V)
0.399833333,10.002,-18.73,3.2548,13.01,-0.48573407422867604,-0.49677888785488905,-18.891885056870816,-3.9741794794995804
0.399833333,10.002,1.5183,3.2793,38.397,-0.24139941732399164,-1.5416367612592876,1.2261800258548465,0.9693232241447549
0.399791667,2.002,-17.871,3.2312,16.33,-0.6713749604544137,8.554918498247861,-22.02542555810767,-5.934331166759367
0.399783333,2.002,-8.4466,3.2567,31.568,0.23631080874591134,10.562528333314695,-10.662441389556333,-4.257680442192359
0.399783333,2.002,-8.4729,3.2648,34.071,0.5758545735140796,10.693208316662348,-10.440883513219013,-2.960540790152736
0.399758333,2.003,-18.698,3.2537,19.12,-0.3695206646353472,8.615509403017349,-21.849652939348307,-4.070120431104442
0.39975,10.002,1.2581,3.2842,39.797,0.712546545015648,-1.092724438784644,1.4958203942968975,3.234396514421096
0.39975,2.003,-18.325,3.2596,20.233,-0.368596514967503,8.573043080102652,-21.83651139517111,-3.9120426861743907
0.39975,10.002,2.0211,3.2874,41.199,0.46608466454781594,-1.4046875766245648,0.9041641884797719,3.1335298665228764
0.39975,10.003,1.074,3.2859,40.647,0.4884760275902227,-2.541465339055285,1.2426774005254264,2.3899958474782763
0.399741667,2.003,-18.05,3.2461,17.997,-0.3261361323215533,8.638230849839747,-21.614792490986,-5.095223616068251
0.399733333,2.002,-9.4234,3.274,37.88,0.8663577889592853,10.910251876700205,-10.093177024194738,-0.6584619191184174
0.399733333,2.003,-8.3238,3.2706,36.752,0.9099187634082045,10.798019101349636,-10.195319012247783,-1.3842658640118315
0.399725,2.003,-18.893,3.2635,20.83,-0.13801944958162493,8.630899425144307,-21.811604658256112,-3.407995270745596
0.399725,2.003,-8.5036,3.2724,37.415,0.9638375158922281,10.886757924980484,-10.185993741707643,-1.044930109824054
0.399708333,2.002,-18.718,3.2571,19.755,-0.3390629130240995,8.541009277850389,-21.99920425158489,-4.000073152672266
0.399683333,2.002,-18.327,3.2618,20.624,-0.36927453019772655,8.488314089723863,-21.975761876879552,-3.854347613345599
0.399675,2.002,-9.3904,3.2682,35.722,0.6234933848620858,10.539151290508453,-10.23467025453574,-2.016115850376664
0.399166667,29.056,10.677,3.2929,43.442,-0.10513139560818673,-9.400044364384376,8.186209282077034,4.691526732579805
0.399166667,30.002,4.4769,3.2954,32.325,-0.3567773384274915,-12.226217608968728,1.9878085290268064,6.226148982725572
0.399166667,30.002,4.2621,3.2864,31.785,-1.172138797021471,-12.180992404692807,1.6602049278258346,2.361620977905113
0.350833333,30.003,-8.6464,3.2646,13.031,-1.1319089873193298,-9.719244337959681,-9.013453408189525,-2.744234179807827
0.350258333,2.003,40.159,3.279,82.083,3.3927313697664068,11.276482685150112,29.096616100225365,2.3605325926467775
0.350258333,2.005,10.874,3.2746,68.951,2.937393715926446,13.986622002811636,14.570443784154486,-0.2244247123156674
0.35025,30.002,-18.288,3.2565,8.477,-0.467057673066156,-7.819029104257933,-16.555047120743257,-3.4352928688703104
0.350241667,2.003,10.852,3.2799,69.568,2.3772752028843387,15.736214845522772,13.589975595741999,1.971851729718037
0.350225,2.002,25.559,3.2782,78.082,2.8286289679352192,12.279667053732556,22.99329598265933,0.8958217308414169
0.350166667,30.005,-18.965,3.2656,9.2812,-1.0796039381448645,-8.1342917252169,-16.654040764025705,-2.373497588681057
0.350166667,30.004,-17.959,3.2753,10.517,-1.108563288723817,-7.734164412217215,-16.900305972377538,-0.3995672056172043
0.350166667,30.003,-18.394,3.2706,9.897,-1.0066783753607889,-8.162027953602374,-16.956229342546138,-1.4824746362026782
0.350166667,10.002,40.782,3.2893,76.892,3.9478377919929333,1.7633091912046075,30.525249977442435,4.806295719782356
0.350166667,30.003,-18.006,3.2683,9.6296,-1.0085738345736173,-8.191398334335537,-16.947809099320146,-1.7868428694736211
0.350166667,30.003,-19.168,3.2622,8.9092,-0.9452067689329852,-7.9086152630415745,-16.748607734120743,-2.9647341244434937
0.350166667,30.003,-18.803,3.2475,8.0185,-0.9491186314553488,-8.17788420323981,-16.423295380077615,-4.671552243336337
0.350166667,30.004,-18.99,3.2725,10.136,-1.009161244184943,-8.052601860994473,-17.002597339419882,-1.4476724052149803
0.350166667,30.004,-18.448,3.2739,10.327,-0.972167759273434,-8.11514881788753,-16.96405256233993,-1.2126423668581991
0.350083333,10.003,-8.6519,3.2699,24.27,-0.5825057688786183,-1.1738987591909245,-9.960429969955875,-0.8860485248290934
0.350083333,10.003,-9.4697,3.2726,24.971,-0.9869009997986723,-1.2252464257925748,-10.463833125524689,-0.7767122873023617
0.350083333,10.003,-9.1677,3.2746,25.435,-0.5926222510554362,-1.1561713210726157,-9.839124128536787,-0.0016486423381138593
0.350083333,10.002,-8.5049,3.2764,25.812,-0.2818760168447625,-0.6465226487908512,-9.921541850755457,0.09818368955282494
0.350083333,10.001,-9.3413,3.2666,23.307,-0.7527841547166463,0.0087818084936589,-9.980815992937131,-2.3309634806506803
0.350066667,2.002,1.4556,3.2716,54.756,1.0380958388978616,14.067721325540916,4.007162134560058,-0.7434104061976541
0.35005,2.003,1.5486,3.2645,51.774,1.067386930617504,14.198497354076244,3.7772818363492844,-2.0378020117699633
0.350016667,2.002,0.44726,3.2747,56.511,1.046163142635487,13.49572325115092,3.8454542159521954,-0.1967210520908702
0.35,30.002,40.394,3.2961,67.818,2.280946841813275,-10.446598842714447,30.4129853773315,7.242947411938803
0.35,10.002,-8.8983,3.2622,21.781,-0.7448482225311455,-0.8632502028066665,-10.256007618843286,-3.770185237067053
0.35,30.003,5.855,3.2824,22.065,-2.511624300070107,-12.432775052676442,2.4404646082909314,1.5741587765445002
0.35,28.648,5.5711,3.2828,32.817,-1.6404423669353128,-7.240217046472244,2.3077467451791747,1.7197338970249985
0.35,30.003,26.132,3.3031,58.251,0.3646493026195094,-11.0887455351674,21.460910188228592,9.92044119680184
0.35,30.002,6.2424,3.2922,31.679,-1.6440112084383145,-12.482708324855194,2.153779041429516,5.786276918870863
0.35,30.002,10.76,3.2984,38.578,-1.0926624151831492,-12.311153054381721,8.191911187543301,8.43780867680558
0.35,30.003,6.372,3.2938,32.219,-1.565889362632297,-12.3804536377755,2.221175698528532,6.302866878274362
0.35,30.002,26.32,3.3024,57.53,0.71946252821479,-10.691043186455499,22.165726474019465,9.809578705284512
0.35,27.698,10.575,3.2901,40.849,-1.4955161086469888,-8.281447505904362,8.216893018730334,2.351471593938768
0.35,30.003,-8.3797,3.2671,16.464,-1.6443304367770906,-9.640951689318754,-8.848557984163927,-2.1063487694691867
0.35,30.002,-9.1218,3.2715,17.271,-1.680124335513683,-9.569662214340642,-8.647809705553518,-1.2342672895081341
0.35,30.003,-8.0741,3.2746,17.76,-1.5442815580032765,-9.844201505663804,-8.108900154976872,-0.379170885279309
0.35,30.003,-8.5283,3.2769,18.144,-1.856833829843672,-9.743706958983093,-8.53071022319491,0.5472731820959598
0.35,30.002,-9.1783,3.2788,18.478,-1.8923763548780699,-9.69673977565486,-8.664627636194927,0.21309296343941242
0.35,30.001,10.515,3.2902,29.886,-2.041099880905822,-13.220658898330294,7.44959668875148,2.7317863995023073
0.35,30.002,26.062,3.2955,49.684,0.09551110286731274,-11.913263526731171,21.35699693207047,6.771788448285078
0.35,27.687,25.758,3.296,61.196,0.36247163597494364,-8.186757119018585,21.535365148243727,5.545783390995348
0.35,10.003,-9.2385,3.2552,19.368,-0.9595510406803806,-1.215895659723319,-10.349706484516792,-3.679740612214664
0.35,10.002,25.497,3.287,68.456,1.6487210518447681,1.6187358419131488,23.77927268248983,2.8697579123033212
0.35,30.003,7.3223,3.2949,32.739,-1.6586286884127184,-12.263643458266742,2.691566082177451,6.477115119656082
0.35,10.001,25.434,3.2904,69.487,1.7593708534771577,2.7084343316196464,20.75227221121604,6.727387142791413
0.35,30.002,10.445,3.2996,37.885,-1.1986971702380105,-12.189108179388567,8.077643801750382,8.801724023220595
0.35,30.002,9.1903,3.2992,37.142,-1.410551750534214,-11.654078428791836,2.569418630049331,8.454028321520891
0.35,30.003,9.0406,3.2988,36.766,-1.3921296064509079,-11.610639686123468,2.732722252946114,8.707520571041387
0.35,30.003,9.019,3.2987,36.393,-1.3931278989603744,-11.610639686123468,2.7361571513616947,8.705083964911756
0.35,30.003,8.1867,3.2972,34.736,-1.4822783036669716,-11.88739494329784,2.722759584983578,8.000853793246206
0.35,30.003,10.816,3.2971,39.373,-1.1272463172534481,-12.723236319276038,8.156573426149553,7.979301243914524
0.35,30.003,7.8343,3.2963,33.769,-1.6557771390257403,-12.402708786656149,2.655735502479365,6.649159456638154
0.35,30.002,6.9497,3.2957,33.243,-1.5583717057621107,-12.472776486044749,2.0125113960565066,6.325206285656895
0.35,30.002,7.7625,3.2969,34.239,-1.5199671580130234,-11.925282632196321,2.500565928890137,7.73757051263703
0.349991667,2.001,0.48017,3.2767,57.545,1.2057213265122846,13.935511919083075,3.8633465876569972,1.2976558818283956
0.349983333,2.002,0.91168,3.2797,58.638,1.1416326859081165,14.668161385254935,4.723933838617523,2.5808200883900283
0.34995,2.002,0.75986,3.2784,58.103,1.238295343457721,14.223937491374091,4.648328358223662,1.2685858328489121
0.349916667,10.002,10.805,3.2799,44.989,-0.009128237897530199,-0.21227876294171438,10.629386306083761,1.120210969510954
0.349916667,10.002,10.307,3.2832,51.003,-0.23417996604926883,-0.6486729191010818,10.401600590110757,1.6891904583002906
0.349916667,10.003,11.56,3.2875,52.369,-0.7517549949255772,-1.952595203050878,10.047737444671803,1.8075719739473426
0.349916667,10.002,11.719,3.2895,53.166,-0.04267294158693403,0.8746557397325523,10.213639110568911,4.876647873914335
0.349916667,10.003,-18.352,3.2455,11.363,-1.1754947209788953,-0.6861401875829324,-18.793897014813556,-4.78635273307329
0.349916667,10.003,-18.667,3.2604,12.806,-1.0859808918146883,-1.0412710615014658,-18.85438670152944,-3.1964019491907676
0.349916667,10.002,-18.044,3.2319,10.87,-1.0894026223628317,-0.30404315763618794,-18.952409273510856,-5.643322042393265
0.349916667,10.002,-18.948,3.2525,11.886,-1.108310792084085,-0.4945787246339023,-18.934109677860107,-4.030912170406664
0.349916667,10.002,-19.095,3.2572,12.382,-1.0726449786697048,-0.4657607592456043,-18.8787819685429,-3.940370119485306
0.349833333,10.003,-19.425,3.2632,13.26,-0.858504872713238,-0.9334326418349519,-19.147899373566325,-2.6289108266413677
0.349833333,10.002,1.2033,3.2766,36.111,-0.6295662169763818,-1.5563940759468824,1.2927381575666368,0.09992682514595799
0.34975,10.002,1.9117,3.2871,39.588,-0.6709871725365519,-1.1891302091395481,0.6544912076881155,3.249060133168241
0.34975,2.001,-18.635,3.2373,17.084,-1.2316329693270383,9.342871440623421,-21.746946997681224,-5.8929363069660035
0.34975,10.003,1.7197,3.2716,31.596,-1.143965475736186,-2.241468340046704,0.7256818360369652,-0.713887297619367
0.34975,10.002,1.1831,3.2842,38.586,-0.2799802273651585,-0.8440951725188642,1.464895864771679,3.3499267810664604
0.34975,10.003,2.2007,3.282,37.652,-1.0685268446709961,-3.2210123039362952,0.3102559954347089,1.6178523231146391
0.349741667,2.003,-18.872,3.2466,18.542,-1.0284141301515046,9.019823766695335,-21.595274237274715,-4.996008524610661
0.349725,2.004,-8.5994,3.268,35.626,0.3185671134328004,10.117151127378456,-11.135594138276355,-1.131982551519759
0.349725,2.002,-8.6354,3.2594,32.265,-0.8403998999448958,10.8353536187578,-10.907327189756616,-3.949764923532493
0.349716667,2.001,-18.07,3.2199,15.12,-1.2841054483945482,8.816663933014498,-22.12805355665332,-6.594939561235951
0.349708333,2.002,-8.3215,3.2502,29.64,-0.9478286014602054,10.829963703830726,-11.089698969855963,-4.198188829919091
0.349708333,2.002,-8.6035,3.2632,33.89,-0.14008056296617724,11.162652327246033,-10.909647560868471,-2.8175446601165457
0.349708333,2.002,-9.3639,3.2714,36.638,-0.117146677687997,11.231886557601392,-10.721643182729895,-0.8875742044707294
0.3497,2.002,-18.363,3.2506,19.39,-1.047914986499818,8.990011373939923,-21.92162204238499,-3.9296559075906408
0.3497,2.003,-18.007,3.2537,19.767,-1.0270395932963583,9.017082465100103,-21.74925346060336,-3.990989187475061
0.3497,2.002,-9.0758,3.2699,36.288,-0.1129695527406875,11.167998194508254,-10.659901047746244,-0.9579105246567633
0.349675,2.003,-19.123,3.2563,20.087,-0.9765579998830799,8.97048179632984,-21.742458932415175,-3.7662205597141294
0.349666667,30.003,40.13,3.2969,69.71,2.6970055256853813,-10.19658947713906,30.27296868063393,9.196425058430759
0.349666667,10.002,1.5554,3.286,39.18,-0.2888760658772662,-1.0119976025586948,1.1788675961317494,3.3071096613572446
0.349658333,2.002,-8.2732,3.266,34.938,0.035843280846020203,11.297989517482929,-10.755324414650968,-2.11483178995084
0.349166667,30.002,26.261,3.3018,58.884,0.530059210904874,-10.863443036093377,22.270164636553964,9.657922048944748
0.349166667,30.002,8.4999,3.2985,36.003,-1.3966474260250106,-11.384485116219148,2.4312756435840854,8.65285577063216
0.349166667,30.002,10.431,3.2993,37.524,-1.0926201487751677,-12.182888035755605,8.033483623241773,8.678531097208616
0.349166667,30.002,8.7842,3.2976,35.182,-1.4365908642718568,-11.492127760341392,2.4317037111043462,8.445929939120543
0.349166667,30.002,9.0106,3.298,35.597,-1.4365908642718568,-11.492127760341392,2.4317037111043462,8.445929939120543
0.300833333,30.003,-9.2248,3.271,16.999,-1.482178756481735,-9.66874360525515,-8.579920306038984,-1.161052040187642
0.300283333,2.003,40.93,3.2638,81.519,4.17559575421561,11.460089481826872,29.758776719835588,-1.3463258667825722
0.30025,30.004,-18.072,3.2607,8.492,-1.374221192979021,-7.823217979308684,-16.443854115223804,-3.0385560488840566
0.30025,30.001,-19.18,3.258,8.1929,-1.2305834624241105,-8.296781458472832,-17.09450835991098,-3.5961337789986283
0.30025,10.002,40.178,3.2795,75.569,4.229552302707452,1.0953348670224659,33.090261797310085,1.893590645636432
0.30025,2.003,25.259,3.2631,77.325,2.7331992714107036,13.441052469285205,21.397669704207217,-1.9895887904334812
0.30025,30.002,-18.275,3.2648,8.981,-1.3567953490035143,-8.646941763283685,-16.436461485489563,-2.6811239363718777
0.300241667,2.002,10.763,3.2683,68.463,2.3536972597194836,15.729714395853225,13.743328893266153,-1.0334972358611412
0.300225,2.004,10.619,3.2635,67.706,1.9246097898995504,15.241987653262914,14.397936311913654,-2.207023729834473
0.300166667,30.003,-18.586,3.2664,9.1775,-1.5068456945975777,-8.537085300900507,-16.487305879686318,-2.3350673779286444
0.300166667,30.001,40.649,3.2819,62.825,1.917934751767316,-10.847650769455358,31.26694705048809,2.5972107612062247
0.300166667,30.003,-18.295,3.2631,8.7562,-1.4241619758901651,-8.339254174104425,-16.385419684164518,-2.8715936827566475
0.300166667,30.004,-18.995,3.2563,7.9036,-1.4398586921102834,-7.593879720580299,-16.425051006926516,-3.1730650151195006
0.300166667,30.003,-18.241,3.2477,7.5916,-1.5107653776358347,-8.295695595459547,-16.140295244530133,-4.728359841500642
0.300166667,30.002,-19.158,3.2372,7.3976,-1.4751924764027353,-7.883008061577566,-16.273812806778878,-5.321098714180989
0.300083333,10.002,-9.41,3.2643,23.114,-0.9320588232378941,-0.9699786214996129,-10.364988655766938,-3.191536192401545
0.300083333,10.002,-9.1357,3.2467,17.94,-1.1548871446715203,-0.6005049118259922,-10.807272684257187,-5.319548276721034
0.300025,2.003,0.69336,3.2559,48.307,0.1824523208476603,13.442076832591557,4.170063926422444,-3.825908035229659
0.300016667,2.001,1.4232,3.2625,51.756,0.5296476645208895,13.916640190766193,3.9742937959055418,-2.909506677148165
0.3,28.79,10.748,3.2882,37.43,-1.1578290517209098,-8.268340345891193,8.50382006331114,2.006595939298859
0.3,30.002,11.061,3.2899,35.895,-0.5401017529843375,-12.608535801644903,8.288443859762628,3.681759732767241
0.3,30.002,11.221,3.2908,35.464,-0.6461585080297664,-12.680478960694746,8.175165911012446,5.008127715598094
0.3,30.003,-8.5924,3.2674,16.285,-0.7400535977433901,-8.897963488991373,-8.578546183411673,-1.481474335277453
0.3,10.002,25.98,3.2823,67.671,1.343221476750914,0.5887116015446372,24.276729202554563,1.8206564599694683
0.3,30.001,-8.1461,3.2573,11.564,-1.0194441676931456,-8.870231974083,-9.194203299772635,-3.695025298248511
0.3,27.075,25.652,3.2947,56.561,0.21419407246867195,-7.611505932512228,20.914742035268574,6.200488378094742
0.3,25.1,9.7678,3.2784,38.581,-0.8269753917073831,-5.4346912078559395,7.109577524235938,1.0816551820619498
0.3,30.001,25.546,3.296,51.896,-0.478387104915455,-12.24903514990816,20.055213592301588,7.301778637851822
0.3,24.547,25.921,3.2851,58.633,0.44829900251468646,-5.190402317745611,21.794692262707976,2.8634929022530557
0.3,30.003,25.501,3.2843,41.46,-0.6981552168750205,-12.757956797298975,19.347772109380458,3.3089475823973773
0.3,30.003,-8.2255,3.2693,16.678,-0.7391210337274242,-8.955171264321542,-8.516230617728725,-0.8979510050266981
0.3,30.004,-8.3496,3.2643,15.777,-1.0929589037119876,-8.629544065650553,-8.465858056079306,-2.8581682980805634
0.3,10.002,-8.3189,3.254,20.061,-1.1584008898574394,-1.0656877990905196,-10.577807707911997,-4.319581304654712
0.3,30.002,26.308,3.2966,52.472,-0.10560022137360647,-11.992619971767999,21.89927074961015,7.501925651201746
0.3,10.002,-8.3762,3.2584,21.456,-1.1478639854106587,-1.0363686126843095,-10.532528185522825,-4.138599828627194
0.3,10.002,-8.5947,3.262,22.447,-1.049045704154996,-1.1464506639167666,-10.424490707595542,-3.7054912667698225
0.3,30.002,-8.3621,3.2601,15.0,-0.9612670661869924,-8.692284286203794,-8.78999650783342,-3.371626018695533
0.3,10.002,-9.5149,3.2665,23.646,-1.0428883136145304,-0.972787601845339,-11.988291252676863,-1.7558316150738391
0.3,10.002,-8.8979,3.2682,24.023,-0.6626947584643494,-1.1210430796816946,-10.174978760108061,-1.5819848217314574
0.3,30.002,10.467,3.2886,35.638,-1.2107988449558615,-12.605925501040183,8.066030247502495,2.4278086975240147
0.3,30.002,40.073,3.2827,67.729,2.0837708850041965,-10.436398709118366,30.052260755564784,3.3780535730428527
0.3,30.002,40.267,3.2944,66.452,1.8979066969366978,-10.722414924921468,30.850980416111415,7.496531843283447
0.3,29.784,25.808,3.2955,54.196,-0.26773909976473076,-10.092574338153936,20.802106849941193,6.651631427259417
0.299975,2.001,1.2155,3.2658,53.805,0.8506124727334827,13.805321694598533,3.603973933935631,-1.5071573279437143
0.29995,2.002,0.42175,3.2678,55.014,0.9300498329941184,13.187560367919504,3.5653918983144104,-1.1626913780916948
0.299941667,2.001,0.5418,3.2712,56.214,0.8434040301898494,13.698516369117424,4.277132463511952,-0.5234611822862644
0.299925,2.002,0.80869,3.2696,55.716,0.9340603718906642,13.632997446791268,4.512486510423478,-0.6255498374823947
0.299916667,10.004,-18.397,3.2415,10.919,-1.3728588906291406,-0.917340039825067,-18.325060328160472,-5.073135610071477
0.299916667,10.003,-18.701,3.2468,11.363,-1.1683998167689424,-0.7988691453635692,-18.78193481055001,-4.138370930028613
0.299916667,10.002,-19.04,3.2539,12.047,-1.155006109928945,-0.6655643031047657,-18.85491222971963,-4.018070414905669
0.299916667,10.003,-18.111,3.2564,12.328,-1.2043997612118256,-1.0209164024423807,-18.78500293551857,-3.378915824011201
0.299916667,10.003,-18.949,3.2585,12.609,-1.1913451760855969,-1.0575738989654928,-18.836791838695355,-3.367132691476727
0.299916667,10.002,-18.831,3.2603,12.857,-1.0612594048364554,-0.769462202838622,-18.850975605956336,-3.7005452820344362
0.299916667,10.005,-18.563,3.2509,11.735,-1.2137298472959082,-1.3439464735426008,-18.668913160002848,-3.247877395853866
0.299916667,10.004,-18.242,3.2164,10.079,-1.3265838884934782,-1.193809543750249,-18.949381275659544,-5.693115752510494
0.299916667,10.003,-18.57,3.2633,13.226,-0.9474438690848183,-1.0871966163627804,-18.78749449351715,-2.6342382800683843
0.299916667,10.003,11.399,3.2723,41.182,-0.5028631167765707,-1.4916262770746835,10.195223731291481,-1.1020779654360375
0.299916667,10.002,11.206,3.2761,47.642,-0.1494233531272039,-0.9104323024093174,10.848103031553329,-0.29595016659935935
0.299916667,10.002,10.914,3.2812,49.21,0.4176447246642783,-0.7430912119965069,10.835311015751213,1.4694693760178053
0.299916667,10.003,10.329,3.2831,50.081,0.17951988075394185,-1.9686755501665174,10.838161175176502,2.1496445681515617
0.299916667,10.002,10.67,3.2845,50.624,0.06100309233181179,-0.3667717508948408,10.72773632553406,2.9409794158802836
0.299916667,10.003,-18.794,3.2618,13.036,-1.1287342377973255,-1.1759682504553348,-18.849876274474955,-3.0662273516890126
0.299916667,10.001,-18.219,3.2332,10.459,-1.453671868116362,-0.2835270533384755,-19.119169674216828,-5.615342601531884
0.299916667,10.003,26.204,3.2792,66.307,1.681333140283823,0.22573079657973721,25.27208264023764,2.0596118441130966
0.29975,10.003,1.7416,3.2656,28.973,-1.4382397057441993,-2.701694472217932,-0.01136957112699747,-2.1874696062563452
0.29975,10.002,1.9894,3.2704,33.606,-1.4411918107885868,-2.137959976363927,0.6488046979485079,-1.1084933930740226
0.29975,10.003,1.2121,3.2765,35.255,-1.1269000088144094,-2.3793755898810924,1.0907030707085505,0.8392794725613203
0.29975,10.003,1.6439,3.2826,37.32,-0.8326156708784401,-3.4449720406532287,0.96845065058209,2.1788298186229076
0.299741667,2.003,-9.6111,3.2513,30.657,-0.8730132735718508,10.331457003736869,-13.279153371416033,-3.5453686971392018
0.299741667,2.002,-18.046,3.2013,13.485,-1.4166638054768554,8.749363667913713,-21.917233299406362,-8.975600626867964
0.299725,2.003,-18.181,3.2236,15.819,-1.3307983050611802,8.514964561103843,-22.0100978599448,-6.158961544815684
0.2997,2.002,-18.204,3.2468,19.168,-1.1185626224719454,8.873825058946386,-21.75238289541012,-4.566583080026321
0.2997,2.003,-19.231,3.2338,17.194,-1.2331940153846517,8.979064406072721,-22.093004484266565,-5.309684833303327
0.2997,2.002,-8.1189,3.2647,35.185,-0.17075949242105706,11.247212784970179,-10.17014090406621,-2.2971080183051527
0.299691667,2.002,-9.1529,3.2629,34.787,-0.742803775613429,10.778793680164963,-10.873461508892069,-3.3443579450936523
0.299691667,2.002,-8.7711,3.2415,28.087,-1.1463121547887567,10.969630329613574,-10.984029360398708,-6.312895958600566
0.299675,2.003,-18.886,3.2405,18.157,-1.2274229337472935,9.207041187030264,-21.440054504816946,-5.786323452293873
0.299666667,10.002,1.2813,3.2809,36.844,-0.7799389737239107,-1.7075222113914788,1.1174923229962588,1.6060471111244987
0.299666667,2.002,-18.579,3.2441,18.801,-1.1517790184041952,9.144872607057914,-21.75485312094359,-5.052338552023284
0.299666667,10.002,2.3336,3.2792,36.199,-0.8375258046016097,-2.0639733366155997,0.8886754096578806,1.7226828309602569
0.299658333,2.002,-9.3352,3.2611,34.319,-0.7381725134712178,10.928818084243686,-10.917665955490957,-3.3239227413421033
0.29965,2.003,-19.692,3.2492,19.399,-0.9848055024910718,9.108076027650386,-22.088479979351686,-3.7919358127191662
0.299633333,2.002,-9.4185,3.2557,32.357,-0.9784773735713679,10.75208642988,-10.97359660069691,-3.5245064085989726
0.299625,2.002,-9.2356,3.2585,33.441,-0.7499596458685118,11.138419162062927,-10.760087467070262,-3.4017300495679956
0.299166667,25.75,10.99,3.2792,38.824,-2.3160066358651967,-6.6371930389804765,8.203719974837732,1.6105155547894539
0.299166667,28.785,10.534,3.2871,37.171,-2.6281734759965913,-8.26605327534955,8.200124792545102,1.753566229804419
0.299166667,30.002,10.727,3.279,25.021,-2.6049625037563966,-12.974175585773773,7.86023888385389,0.9783699036401231
0.299166667,30.002,9.7111,3.2778,24.459,-2.798998804013245,-11.989986701239832,6.240478226761334,0.47551831568824127
0.250833333,30.002,-8.0978,3.2583,15.365,-1.0261335714859887,-9.18919906376861,-8.166306112990423,-3.410051291247364
0.250291667,2.003,25.849,3.2493,76.356,0.7060754286125303,13.097619536968415,23.026750312559308,-3.1402527389349415
0.250266667,2.004,40.62,3.2519,80.84,2.4941313654585975,10.996866685929708,30.635830818004905,-1.7479319788282737
0.25025,10.002,40.041,3.2674,74.092,1.8528250624099747,1.4541739921574481,32.364734542972876,-1.1366897370805964
0.25025,30.004,-18.946,3.2164,6.8377,-1.579212583960034,-7.310526677693706,-16.295284122462036,-5.737889117889572
0.25025,10.001,40.909,3.2649,73.324,1.4575469915225403,1.319718554506544,31.198067205352707,-1.6037459380109795
0.2502,2.004,10.198,3.2483,65.901,0.9347869729995728,15.270884266132489,13.762230704728282,-3.4034904082817956
0.250166667,2.003,11.102,3.2529,66.941,0.8232482156623155,15.333800388472154,13.80594218919985,-2.899648161912337
0.250166667,30.004,-18.975,3.2362,6.7499,-1.5364693677134347,-7.423718929195311,-15.830979017197679,-4.800593108431204
0.250116667,2.003,11.179,3.255,67.408,0.7337816732376814,15.187715213643386,13.765363692799584,-3.081646023807116
0.250083333,10.003,-8.1981,3.2484,20.582,-1.4569903807993978,-1.4658800820354372,-10.380285186483233,-3.7059002748155034
0.250083333,10.002,-8.4194,3.2333,16.492,-2.022384370159125,-1.0587247488182039,-10.515568408248654,-5.875140939586563
0.250083333,10.003,-9.3021,3.2527,21.783,-1.5205110594199505,-1.546397681515664,-10.405589816751599,-3.233114013170125
0.250083333,10.003,-9.4319,3.2544,22.196,-1.646068427892169,-1.496018914389424,-10.295110979208257,-3.1014767158043104
0.250008333,2.003,1.0566,3.2423,44.649,-0.2928883791528642,13.385227217790671,3.337542700781487,-5.949117615297436
0.25,10.002,-8.266,3.2506,21.28,-1.2817085428384598,-1.1566788311768323,-10.71161806961958,-3.652021300253691
0.25,25.343,25.958,3.2771,51.972,-1.9294619653886185,-6.194446212905459,20.787485230689636,1.8473840112774633
0.25,10.003,-8.9332,3.2558,22.504,-1.4397385618730913,-1.5168875286681578,-10.534524789824792,-2.8289030049333816
0.25,10.003,-9.485,3.2405,18.358,-2.1696404893265573,-1.3009583641169593,-12.067197972645518,-5.348060338429641
0.25,30.003,12.064,3.2736,33.518,-1.6898607658059337,-12.375111903811339,8.475251503710169,-0.3453085157636087
0.25,30.003,40.376,3.2651,47.217,-0.035937124138581564,-12.591080805351957,27.83850604696083,-1.4765219729288948
0.25,25.804,40.3,3.2656,67.893,0.2074559402494924,-4.4239894747640935,31.45252868961892,0.2645208671828732
0.25,10.002,-8.6841,3.245,19.635,-1.8248822481546085,-0.9023805597238242,-10.784235479565977,-5.481406288992148
0.25,23.061,10.863,3.2626,37.356,-2.161442521684803,-5.242591625070199,8.909646695565899,-1.8122021682979539
0.25,30.003,-8.8132,3.2422,9.7538,-1.630110615490703,-9.284024845284875,-8.099389047031,-6.434151000470155
0.25,10.002,10.734,3.2614,44.015,-1.065196936284192,-0.6945968890329823,10.755022581173106,-3.041919725665357
0.25,10.003,-19.008,3.1932,8.8805,-1.7578008071240037,-1.1737463242094963,-18.327402346281453,-8.892139137625927
0.25,27.866,26.059,3.2774,49.699,-2.1323411343619227,-7.360291824084706,20.034663237017813,1.722082302866038
0.25,30.002,-8.1399,3.2602,16.097,-1.3187030902132393,-8.862870127484202,-8.879742281166546,-3.087558050134685
0.25,30.002,25.474,3.2779,45.927,-1.3489121042029,-11.79475638274802,19.465014756924937,1.9666289112146478
0.25,30.001,-7.9363,3.2592,15.765,-1.1538935064990072,-9.057120596566238,-8.372639232012153,-3.407966846547788
0.25,30.003,-8.4887,3.257,15.533,-1.4039082349126693,-8.846265204318334,-8.600142080117656,-2.9902284886781128
0.25,21.0,25.25,3.2671,56.483,-1.2622596633550711,-2.485488760988228,19.232350733769128,-0.10516384912305511
